rank,code,name,date,grade,decline_5d_pct,day_pct,calm3_maxmin,burst3,bar_time,close,bar_change_pct,vol_ratio,signal_bar_vol,prev_bar_vol,ytd_vol_ratio,ytd_same,strength,now_price,chase_pct,chase_warn
1,002639,雪人集团,2026-09-24,B,-1.57,0.0,10.1,2.94,2026-09-24 14:45,14.37,1.91,2.94,15065842,12576585,1.11,1.32,★,14.38,0.07,
